step,infected_agents,exposed_agents,recovered_agents,dead_agents,asympt_agents
188,4,7,0,0,4
189,4,7,0,0,4
190,4,7,0,0,4
191,4,8,0,0,4
192,4,8,0,0,4
193,4,9,0,0,4
194,4,9,0,0,4
195,4,9,0,0,4
196,4,9,0,0,4
197,4,9,0,0,4
198,4,9,0,0,4
199,4,9,0,0,4
200,4,9,0,0,4
201,4,9,0,0,4
202,4,9,0,0,4
203,4,9,0,0,4
204,4,9,0,0,4
205,4,9,0,0,4
206,4,9,0,0,4
207,4,9,0,0,4
208,4,9,0,0,4
209,4,9,0,0,4
210,4,9,0,0,4
211,4,9,0,0,4
212,4,9,0,0,4
213,4,9,0,0,4
214,4,9,0,0,4
215,4,9,0,0,4
216,4,9,0,0,4
217,4,9,0,0,4
218,4,9,0,0,4
219,4,9,0,0,4
220,4,9,0,0,4
221,4,9,0,0,4
222,4,9,0,0,4
223,4,9,0,0,4
224,4,9,0,0,4
225,4,9,0,0,4
226,4,9,0,0,4
227,4,9,0,0,4
228,4,9,0,0,4
229,4,9,0,0,4
230,4,9,0,0,4
231,4,9,0,0,4
232,4,9,0,0,4
233,4,9,0,0,4
234,4,9,0,0,4
235,4,9,0,0,4
236,4,9,0,0,4
237,4,9,0,0,4
238,4,9,0,0,4
239,4,9,0,0,4
240,4,9,0,0,4
241,4,10,0,0,4
242,4,10,0,0,4
243,4,10,0,0,4
244,4,10,0,0,4
245,4,10,0,0,4
246,4,10,0,0,4
247,4,11,0,0,4
248,4,11,0,0,4
249,4,11,0,0,4
250,4,11,0,0,4
251,4,11,0,0,4
252,4,11,0,0,4
253,4,11,0,0,4
254,4,11,0,0,4
255,4,11,0,0,4
256,4,11,0,0,4
257,4,11,0,0,4
258,4,11,0,0,4
259,4,11,0,0,4
260,4,11,0,0,4
261,4,11,0,0,4
262,4,11,0,0,4
263,4,11,0,0,4
264,4,11,0,0,4
265,4,11,0,0,4
266,4,11,0,0,4
267,4,11,0,0,4
268,4,11,0,0,4
269,4,11,0,0,4
270,4,11,0,0,4
271,4,11,0,0,4
272,4,11,0,0,4
273,4,11,0,0,4
274,4,11,0,0,4
275,4,11,0,0,4
276,4,11,0,0,4
277,4,11,0,0,4
278,4,11,0,0,4
279,4,11,0,0,4
280,4,11,0,0,4
281,4,11,0,0,4
282,4,11,0,0,4
283,4,11,0,0,4
284,4,11,0,0,4
285,4,11,0,0,4
286,4,11,0,0,4
287,4,11,0,0,4
288,4,11,0,0,4
289,4,11,0,0,4
290,4,11,0,0,4
291,4,11,0,0,4
292,4,11,0,0,4
293,4,11,0,0,4
294,4,11,0,0,4
295,4,11,0,0,4
296,4,11,0,0,4
297,4,11,0,0,4
298,4,11,0,0,4
299,4,11,0,0,4
300,4,12,0,0,4
301,4,12,0,0,4
302,4,12,0,0,4
303,4,12,0,0,4
304,4,12,0,0,4
305,4,12,0,0,4
306,4,12,0,0,4
307,4,12,0,0,4
308,4,12,0,0,4
309,4,12,0,0,4
310,4,12,0,0,4
311,4,12,0,0,4
312,4,12,0,0,4
313,4,12,0,0,4
314,4,12,0,0,4
315,4,12,0,0,4
316,4,12,0,0,4
317,4,12,0,0,4
318,4,12,0,0,4
319,4,12,0,0,4
320,4,12,0,0,4
321,4,12,0,0,4
322,4,12,0,0,4
323,4,12,0,0,4
324,4,12,0,0,4
325,4,12,0,0,4
326,4,12,0,0,4
327,4,12,0,0,4
328,4,12,0,0,4
329,4,12,0,0,4
330,4,12,0,0,4
331,4,12,0,0,4
332,4,12,0,0,4
333,4,12,0,0,4
334,4,12,0,0,4
335,4,12,0,0,4
336,4,12,0,0,4
337,4,12,0,0,4
338,4,12,0,0,4
339,4,12,0,0,4
340,4,12,0,0,4
341,4,12,0,0,4
342,4,12,0,0,4
343,4,12,0,0,4
344,4,12,0,0,4
345,4,12,0,0,4
346,4,12,0,0,4
347,4,13,0,0,4
348,4,13,0,0,4
349,4,13,0,0,4
350,4,13,0,0,4
351,4,13,0,0,4
352,4,13,0,0,4
353,4,13,0,0,4
354,4,13,0,0,4
355,4,13,0,0,4
356,4,13,0,0,4
357,4,13,0,0,4
358,4,13,0,0,4
359,4,13,0,0,4
360,4,13,0,0,4
361,4,13,0,0,4
362,4,13,0,0,4
363,4,13,0,0,4
364,4,13,0,0,4
365,4,13,0,0,4
366,4,13,0,0,4
367,4,13,0,0,4
368,4,13,0,0,4
369,4,13,0,0,4
370,4,13,0,0,4
371,4,13,0,0,4
372,4,13,0,0,4
373,4,13,0,0,4
374,4,13,0,0,4
375,4,13,0,0,4
376,4,13,0,0,4
377,4,13,0,0,4
378,4,13,0,0,4
379,4,13,0,0,4
380,4,13,0,0,4
381,4,13,0,0,4
382,4,13,0,0,4
383,4,13,0,0,4
384,4,13,0,0,4
385,4,13,0,0,4
386,4,13,0,0,4
387,4,13,0,0,4
388,4,13,0,0,4
389,4,13,0,0,4
390,4,13,0,0,4
391,4,13,0,0,4
392,4,13,0,0,4
393,4,13,0,0,4
394,4,13,0,0,4
395,4,13,0,0,4
396,4,13,0,0,4
397,4,13,0,0,4
398,4,13,0,0,4
399,4,13,0,0,4
400,4,13,0,0,4
401,4,13,0,0,4
402,4,13,0,0,4
403,4,13,0,0,4
404,4,13,0,0,4
405,4,13,0,0,4
406,4,13,0,0,4
407,4,13,0,0,4
408,4,13,0,0,4
409,4,13,0,0,4
410,4,13,0,0,4
411,4,13,0,0,4
412,4,13,0,0,4
413,4,13,0,0,4
414,4,13,0,0,4
415,4,13,0,0,4
416,4,13,0,0,4
417,4,13,0,0,4
418,4,13,0,0,4
419,4,13,0,0,4
420,4,13,0,0,4
421,4,13,0,0,4
422,4,13,0,0,4
423,4,13,0,0,4
424,4,13,0,0,4
425,4,13,0,0,4
426,4,13,0,0,4
427,4,13,0,0,4
428,4,13,0,0,4
429,4,14,0,0,4
430,4,14,0,0,4
431,4,14,0,0,4
432,4,14,0,0,4
433,4,14,0,0,4
434,4,14,0,0,4
435,4,14,0,0,4
436,4,14,0,0,4
437,4,14,0,0,4
438,4,14,0,0,4
439,4,14,0,0,4
440,4,14,0,0,4
441,4,14,0,0,4
442,4,14,0,0,4
443,4,14,0,0,4
444,4,14,0,0,4
445,4,14,0,0,4
446,4,14,0,0,4
447,4,14,0,0,4
448,4,14,0,0,4
449,4,14,0,0,4
450,4,14,0,0,4
451,4,14,0,0,4
452,4,14,0,0,4
453,4,14,0,0,4
454,4,14,0,0,4
455,4,14,0,0,4
456,4,14,0,0,4
457,4,14,0,0,4
458,4,15,0,0,4
459,4,15,0,0,4
460,4,16,0,0,4
461,4,16,0,0,4
462,4,16,0,0,4
463,4,16,0,0,4
464,4,16,0,0,4
465,4,16,0,0,4
466,4,16,0,0,4
467,4,16,0,0,4
468,4,16,0,0,4
469,4,16,0,0,4
470,4,16,0,0,4
471,4,16,0,0,4
472,4,16,0,0,4
473,4,16,0,0,4
474,4,16,0,0,4
475,4,16,0,0,4
476,4,16,0,0,4
477,4,16,0,0,4
478,4,16,0,0,4
479,4,16,0,0,4
480,4,16,0,0,4
481,4,16,0,0,4
482,4,16,0,0,4
483,4,16,0,0,4
484,4,16,0,0,4
485,4,16,0,0,4
486,4,16,0,0,4
487,4,16,0,0,4
488,4,16,0,0,4
489,4,16,0,0,4
490,4,16,0,0,4
491,4,16,0,0,4
492,4,16,0,0,4
493,4,16,0,0,4
494,4,16,0,0,4
495,4,16,0,0,4
496,4,16,0,0,4
497,4,16,0,0,4
498,4,16,0,0,4
499,4,16,0,0,4
500,4,16,0,0,4
501,8,16,0,0,8
502,8,16,0,0,8
503,8,16,0,0,8
504,8,16,0,0,8
505,8,16,0,0,8
506,8,16,0,0,8
507,8,16,0,0,8
508,8,16,0,0,8
509,8,16,0,0,8
510,8,16,0,0,8
511,8,16,0,0,8
512,8,16,0,0,8
513,8,16,0,0,8
514,8,16,0,0,8
515,8,16,0,0,8
516,8,16,0,0,8
517,8,16,0,0,8
518,8,16,0,0,8
519,8,16,0,0,8
520,8,16,0,0,8
521,8,16,0,0,8
522,8,16,0,0,8
523,8,16,0,0,8
524,8,16,0,0,8
525,8,16,0,0,8
526,8,16,0,0,8
527,8,16,0,0,8
528,8,16,0,0,8
529,8,16,0,0,8
530,8,16,0,0,8
531,8,16,0,0,8
532,8,16,0,0,8
533,8,16,0,0,8
534,8,17,0,0,8
535,8,17,0,0,8
536,8,17,0,0,8
537,8,17,0,0,8
538,8,17,0,0,8
539,8,17,0,0,8
540,8,17,0,0,8
541,8,17,0,0,8
542,8,17,0,0,8
543,8,17,0,0,8
544,8,17,0,0,8
545,8,17,0,0,8
546,8,17,0,0,8
547,8,17,0,0,8
548,8,17,0,0,8
549,8,17,0,0,8
550,8,17,0,0,8
551,8,17,0,0,8
552,8,17,0,0,8
553,8,17,0,0,8
554,8,17,0,0,8
555,8,17,0,0,8
556,8,18,0,0,8
557,8,18,0,0,8
558,8,18,0,0,8
559,8,18,0,0,8
560,8,18,0,0,8
561,8,18,0,0,8
562,8,18,0,0,8
563,8,18,0,0,8
564,8,18,0,0,8
565,8,19,0,0,8
566,8,19,0,0,8
567,8,19,0,0,8
568,8,19,0,0,8
569,8,19,0,0,8
570,8,19,0,0,8
571,8,19,0,0,8
572,8,20,0,0,8
573,8,20,0,0,8
574,8,20,0,0,8
575,8,20,0,0,8
576,8,20,0,0,8
577,8,20,0,0,8
578,8,20,0,0,8
579,8,20,0,0,8
580,8,20,0,0,8
581,8,20,0,0,8
582,8,21,0,0,8
583,8,21,0,0,8
584,8,21,0,0,8
585,8,21,0,0,8
586,8,21,0,0,8
587,8,21,0,0,8
588,8,21,0,0,8
589,8,21,0,0,8
590,8,22,0,0,8
591,8,22,0,0,8
592,8,22,0,0,8
593,8,22,0,0,8
594,8,22,0,0,8
595,8,22,0,0,8
596,8,22,0,0,8
597,8,23,0,0,8
598,8,23,0,0,8
599,8,23,0,0,8
600,8,23,0,0,8
601,8,23,0,0,8
602,8,23,0,0,8
603,8,23,0,0,8
604,8,23,0,0,8
605,8,23,0,0,8
606,8,23,0,0,8
607,8,23,0,0,8
608,8,23,0,0,8
609,8,23,0,0,8
610,8,24,0,0,8
611,8,24,0,0,8
612,8,24,0,0,8
613,8,24,0,0,8
614,8,24,0,0,8
615,8,24,0,0,8
616,8,25,0,0,8
617,8,25,0,0,8
618,8,25,0,0,8
619,8,25,0,0,8
620,8,25,0,0,8
621,8,25,0,0,8
622,8,25,0,0,8
623,8,25,0,0,8
624,8,25,0,0,8
625,8,25,0,0,8
626,8,25,0,0,8
627,8,25,0,0,8
628,8,26,0,0,8
629,8,26,0,0,8
630,8,26,0,0,8
631,8,26,0,0,8
632,8,27,0,0,8
633,8,27,0,0,8
634,8,27,0,0,8
635,8,27,0,0,8
636,8,27,0,0,8
637,8,27,0,0,8
638,8,27,0,0,8
639,8,27,0,0,8
640,8,27,0,0,8
641,8,27,0,0,8
642,8,27,0,0,8
643,8,27,0,0,8
644,8,27,0,0,8
645,8,27,0,0,8
646,8,27,0,0,8
647,8,27,0,0,8
648,8,28,0,0,8
649,8,28,0,0,8
650,8,28,0,0,8
651,8,28,0,0,8
652,8,28,0,0,8
653,8,28,0,0,8
654,9,27,0,0,8
655,9,27,0,0,8
656,9,27,0,0,8
657,10,26,0,0,9
658,10,26,0,0,9
659,10,26,0,0,9
660,10,26,0,0,9
661,10,26,0,0,9
662,10,26,0,0,9
663,10,26,0,0,9
664,10,26,0,0,9
665,10,26,0,0,9
666,10,26,0,0,9
667,10,26,0,0,9
668,10,27,0,0,9
669,10,27,0,0,9
670,10,28,0,0,9
671,10,28,0,0,9
672,10,28,0,0,9
673,10,28,0,0,9
674,10,28,0,0,9
675,10,28,0,0,9
676,11,27,0,0,10
677,11,27,0,0,10
678,11,27,0,0,10
679,11,27,0,0,10
680,11,27,0,0,10
681,11,27,0,0,10
682,11,27,0,0,10
683,11,27,0,0,10
684,12,26,0,0,10
685,12,26,0,0,10
686,12,26,0,0,10
687,14,24,0,0,11
688,14,24,0,0,11
689,14,24,0,0,11
690,14,24,0,0,11
691,14,24,0,0,11
692,14,25,0,0,11
693,14,25,0,0,11
694,15,25,0,0,12
695,15,25,0,0,12
696,15,25,0,0,12
697,16,24,0,0,13
698,16,24,0,0,13
699,16,24,0,0,13
700,16,24,0,0,13
701,16,24,0,0,13
702,16,24,0,0,13
703,16,25,0,0,13
704,16,25,0,0,13
705,16,25,0,0,13
706,16,25,0,0,13
707,16,26,0,0,13
708,16,26,0,0,13
709,16,26,0,0,13
710,16,27,0,0,13
711,16,27,0,0,13
712,16,27,0,0,13
713,16,27,0,0,13
714,16,27,0,0,13
715,16,27,0,0,13
716,16,28,0,0,13
717,16,28,0,0,13
718,16,29,0,0,13
719,16,29,0,0,13
720,16,29,0,0,13
721,16,29,0,0,13
722,16,30,0,0,13
723,16,30,0,0,13
724,16,31,0,0,13
725,16,31,0,0,13
726,16,31,0,0,13
727,17,30,0,0,14
728,17,30,0,0,14
729,17,30,0,0,14
730,17,30,0,0,14
731,17,31,0,0,14
732,17,31,0,0,14
733,17,31,0,0,14
734,17,31,0,0,14
735,17,31,0,0,14
736,17,31,0,0,14
737,18,30,0,0,15
738,18,30,0,0,15
739,18,30,0,0,15
740,18,31,0,0,15
741,18,31,0,0,15
742,18,31,0,0,15
743,18,31,0,0,15
744,18,31,0,0,15
745,18,31,0,0,15
746,18,31,0,0,15
747,18,31,0,0,15
748,18,31,0,0,15
749,18,31,0,0,15
750,18,31,0,0,15
751,18,32,0,0,15
752,18,32,0,0,15
753,18,33,0,0,15
754,18,33,0,0,15
755,18,33,0,0,15
756,18,33,0,0,15
757,18,33,0,0,15
758,18,33,0,0,15
759,18,33,0,0,15
760,18,33,0,0,15
761,18,33,0,0,15
762,18,33,0,0,15
763,18,33,0,0,15
764,18,33,0,0,15
765,18,33,0,0,15
766,18,33,0,0,15
767,18,33,0,0,15
768,18,33,0,0,15
769,18,34,0,0,15
770,18,34,0,0,15
771,18,34,0,0,15
772,18,34,0,0,15
773,18,34,0,0,15
774,18,34,0,0,15
775,18,34,0,0,15
776,18,34,0,0,15
777,18,34,0,0,15
778,18,34,0,0,15
779,18,34,0,0,15
780,18,34,0,0,15
781,18,34,0,0,15
782,18,34,0,0,15
783,18,34,0,0,15
784,18,34,0,0,15
785,18,34,0,0,15
786,18,34,0,0,15
787,18,34,0,0,15
788,18,35,0,0,15
789,18,35,0,0,15
790,18,35,0,0,15
791,18,35,0,0,15
792,18,35,0,0,15
793,18,36,0,0,15
794,18,36,0,0,15
795,18,36,0,0,15
796,18,36,0,0,15
797,18,36,0,0,15
798,18,36,0,0,15
799,18,36,0,0,15
800,18,36,0,0,15
801,18,36,0,0,15
802,18,36,0,0,15
803,18,36,0,0,15
804,18,36,0,0,15
805,18,37,0,0,15
806,18,37,0,0,15
807,18,37,0,0,15
808,18,37,0,0,15
809,18,37,0,0,15
810,18,37,0,0,15
811,18,37,0,0,15
812,18,37,0,0,15
813,18,37,0,0,15
814,18,37,0,0,15
815,18,38,0,0,15
816,18,38,0,0,15
817,18,38,0,0,15
818,18,38,0,0,15
819,18,38,0,0,15
820,18,38,0,0,15
821,18,38,0,0,15
822,18,38,0,0,15
823,18,39,0,0,15
824,18,39,0,0,15
825,18,40,0,0,15
826,18,40,0,0,15
827,18,40,0,0,15
828,18,40,0,0,15
829,18,40,0,0,15
830,18,40,0,0,15
831,18,40,0,0,15
832,18,42,0,0,15
833,18,42,0,0,15
834,18,42,0,0,15
835,18,43,0,0,15
836,18,43,0,0,15
837,18,43,0,0,15
838,18,43,0,0,15
839,18,43,0,0,15
840,18,43,0,0,15
841,18,43,0,0,15
842,18,43,0,0,15
843,18,43,0,0,15
844,18,43,0,0,15
845,18,43,0,0,15
846,18,43,0,0,15
847,18,43,0,0,15
848,18,43,0,0,15
849,18,43,0,0,15
850,18,43,0,0,15
851,18,43,0,0,15
852,18,43,0,0,15
853,18,43,0,0,15
854,18,43,0,0,15
855,18,43,0,0,15
856,18,43,0,0,15
857,18,43,0,0,15
858,18,43,0,0,15
859,18,43,0,0,15
860,18,43,0,0,15
861,18,44,0,0,15
862,18,44,0,0,15
863,18,44,0,0,15
864,18,44,0,0,15
865,18,44,0,0,15
866,18,45,0,0,15
867,18,46,0,0,15
868,18,46,0,0,15
869,18,46,0,0,15
870,18,46,0,0,15
871,18,46,0,0,15
872,18,47,0,0,15
873,18,47,0,0,15
874,18,47,0,0,15
875,18,47,0,0,15
876,18,47,0,0,15
877,18,47,0,0,15
878,18,47,0,0,15
879,18,47,0,0,15
880,18,47,0,0,15
881,18,47,0,0,15
882,18,47,0,0,15
883,18,47,0,0,15
884,18,47,0,0,15
885,18,47,0,0,15
886,18,47,0,0,15
887,18,47,0,0,15
888,18,47,0,0,15
889,18,47,0,0,15
890,18,47,0,0,15
891,18,47,0,0,15
892,18,47,0,0,15
893,18,47,0,0,15
894,18,48,0,0,15
895,18,48,0,0,15
896,18,48,0,0,15
897,18,48,0,0,15
898,18,48,0,0,15
899,18,48,0,0,15
900,18,48,0,0,15
901,18,48,0,0,15
902,18,48,0,0,15
903,18,48,0,0,15
904,18,48,0,0,15
905,18,48,0,0,15
906,18,48,0,0,15
907,18,48,0,0,15
908,18,48,0,0,15
909,18,48,0,0,15
910,18,48,0,0,15
911,18,48,0,0,15
912,18,48,0,0,15
913,18,50,0,0,15
914,18,50,0,0,15
915,18,50,0,0,15
916,18,50,0,0,15
917,18,50,0,0,15
918,18,50,0,0,15
919,18,50,0,0,15
920,18,50,0,0,15
921,18,50,0,0,15
922,18,50,0,0,15
923,18,50,0,0,15
924,18,51,0,0,15
925,18,51,0,0,15
926,18,51,0,0,15
927,18,51,0,0,15
928,18,51,0,0,15
929,18,51,0,0,15
930,18,51,0,0,15
931,18,51,0,0,15
932,18,51,0,0,15
933,18,51,0,0,15
934,18,51,0,0,15
935,18,51,0,0,15
936,18,51,0,0,15
937,18,51,0,0,15
938,18,51,0,0,15
939,18,51,0,0,15
940,18,51,0,0,15
941,18,51,0,0,15
942,18,51,0,0,15
943,18,51,0,0,15
944,18,51,0,0,15
945,18,51,0,0,15
946,18,51,0,0,15
947,18,52,0,0,15
948,18,52,0,0,15
949,18,52,0,0,15
950,18,52,0,0,15
951,18,52,0,0,15
952,18,52,0,0,15
953,18,52,0,0,15
954,18,52,0,0,15
955,18,52,0,0,15
956,18,52,0,0,15
957,18,52,0,0,15
958,18,52,0,0,15
959,18,52,0,0,15
960,18,53,0,0,15
961,18,53,0,0,15
962,18,53,0,0,15
963,18,53,0,0,15
964,18,53,0,0,15
965,18,53,0,0,15
966,18,53,0,0,15
967,18,53,0,0,15
968,18,53,0,0,15
969,18,53,0,0,15
970,18,53,0,0,15
971,18,53,0,0,15
972,18,53,0,0,15
973,18,54,0,0,15
974,18,54,0,0,15
975,18,54,0,0,15
976,18,54,0,0,15
977,18,54,0,0,15
978,18,54,0,0,15
979,18,54,0,0,15
980,18,54,0,0,15
981,18,54,0,0,15
982,18,54,0,0,15
983,18,54,0,0,15
984,18,54,0,0,15
985,18,54,0,0,15
986,18,54,0,0,15
987,18,54,0,0,15
988,18,54,0,0,15
989,18,54,0,0,15
990,18,54,0,0,15
991,18,54,0,0,15
992,18,55,0,0,15
993,18,55,0,0,15
994,18,55,0,0,15
995,18,55,0,0,15
996,18,55,0,0,15
997,18,55,0,0,15
998,18,55,0,0,15
999,18,55,0,0,15
1000,18,55,0,0,15
1001,18,55,0,0,15
1002,18,55,0,0,15
1003,18,55,0,0,15
1004,18,55,0,0,15
1005,18,55,0,0,15
1006,18,55,0,0,15
1007,18,55,0,0,15
1008,18,55,0,0,15
1009,18,55,0,0,15
1010,18,55,0,0,15
1011,18,55,0,0,15
1012,18,55,0,0,15
1013,18,55,0,0,15
1014,18,55,0,0,15
1015,18,55,0,0,15
1016,18,55,0,0,15
1017,18,56,0,0,15
1018,18,56,0,0,15
1019,18,56,0,0,15
1020,18,56,0,0,15
1021,18,56,0,0,15
1022,18,56,0,0,15
1023,18,56,0,0,15
1024,18,56,0,0,15
1025,18,56,0,0,15
1026,18,56,0,0,15
1027,18,56,0,0,15
1028,18,56,0,0,15
1029,18,56,0,0,15
1030,18,56,0,0,15
1031,18,56,0,0,15
1032,18,56,0,0,15
1033,18,57,0,0,15
1034,18,57,0,0,15
1035,18,57,0,0,15
1036,18,57,0,0,15
1037,18,57,0,0,15
1038,18,57,0,0,15
1039,18,57,0,0,15
1040,18,57,0,0,15
1041,18,57,0,0,15
1042,18,57,0,0,15
1043,18,57,0,0,15
1044,18,57,0,0,15
1045,18,57,0,0,15
1046,18,57,0,0,15
1047,18,57,0,0,15
1048,18,57,0,0,15
1049,18,58,0,0,15
1050,18,59,0,0,15
1051,18,59,0,0,15
1052,18,59,0,0,15
1053,18,59,0,0,15
1054,18,59,0,0,15
1055,18,59,0,0,15
1056,18,59,0,0,15
1057,18,59,0,0,15
1058,18,59,0,0,15
1059,18,59,0,0,15
1060,18,59,0,0,15
1061,18,59,0,0,15
1062,18,59,0,0,15
1063,18,59,0,0,15
1064,18,59,0,0,15
1065,18,59,0,0,15
1066,18,59,0,0,15
1067,18,59,0,0,15
1068,18,59,0,0,15
1069,18,59,0,0,15
1070,18,59,0,0,15
1071,18,59,0,0,15
1072,18,59,0,0,15
1073,18,59,0,0,15
1074,18,59,0,0,15
1075,18,60,0,0,15
1076,18,60,0,0,15
1077,18,60,0,0,15
1078,18,60,0,0,15
1079,18,60,0,0,15
1080,18,60,0,0,15
1081,18,60,0,0,15
1082,18,60,0,0,15
1083,18,60,0,0,15
1084,18,60,0,0,15
1085,18,60,0,0,15
1086,18,60,0,0,15
1087,18,60,0,0,15
1088,18,60,0,0,15
1089,18,60,0,0,15
1090,18,60,0,0,15
1091,18,60,0,0,15
1092,18,60,0,0,15
1093,18,60,0,0,15
1094,18,60,0,0,15
1095,18,60,0,0,15
1096,18,60,0,0,15
1097,18,60,0,0,15
1098,18,60,0,0,15
1099,18,61,0,0,15
1100,18,61,0,0,15
1101,18,61,0,0,15
1102,18,61,0,0,15
1103,18,61,0,0,15
1104,18,61,0,0,15
1105,18,61,0,0,15
1106,18,61,0,0,15
1107,18,61,0,0,15
1108,18,61,0,0,15
1109,18,61,0,0,15
1110,18,61,0,0,15
1111,18,61,0,0,15
1112,18,61,0,0,15
1113,18,61,0,0,15
1114,18,61,0,0,15
1115,18,61,0,0,15
1116,18,61,0,0,15
1117,18,61,0,0,15
1118,18,61,0,0,15
1119,18,61,0,0,15
1120,18,61,0,0,15
1121,18,61,0,0,15
1122,18,61,0,0,15
1123,18,61,0,0,15
1124,18,61,0,0,15
1125,18,61,0,0,15
1126,18,61,0,0,15
1127,18,61,0,0,15
1128,18,61,0,0,15
1129,18,61,0,0,15
1130,18,61,0,0,15
1131,18,61,0,0,15
1132,18,62,0,0,15
1133,18,62,0,0,15
1134,18,62,0,0,15
1135,18,62,0,0,15
1136,18,62,0,0,15
1137,18,62,0,0,15
1138,18,62,0,0,15
1139,18,62,0,0,15
1140,18,62,0,0,15
1141,18,62,0,0,15
1142,18,62,0,0,15
1143,18,62,0,0,15
1144,18,62,0,0,15
1145,18,62,0,0,15
1146,18,62,0,0,15
1147,18,62,0,0,15
